I,ID,STATUS,GL,BL
177488,1 ,1,0.0,26.4
177489,1 ,1,0.0,20.4
177490,1 ,1,0.0,20.4
177491,1 ,1,0.0,-72.0
177492,1 ,1,0.0,-72.0
177493,1 ,1,0.0,-72.0
177497,1 ,1,0.0,12.0
177498,1 ,1,0.0,18.0
177499,1 ,1,0.0,12.0
177500,1 ,1,0.0,18.0
177505,1 ,1,0.0,14.0
177506,1 ,1,0.0,14.0
177507,1 ,1,0.0,14.0
177508,1 ,1,0.0,14.0
177519,1 ,1,0.0,12.0
177520,1 ,1,0.0,12.0
177521,1 ,1,0.0,12.0
177522,1 ,1,0.0,12.0
177523,1 ,1,0.0,12.0
177524,1 ,1,0.0,12.0
177525,1 ,1,0.0,50.0
177526,1 ,1,0.0,50.0
177527,1 ,1,0.0,3.6
177528,1 ,1,0.0,3.6
177530,1 ,1,0.0,63.0
177534,1 ,1,0.0,63.0
177539,1 ,1,0.0,3.0
177541,1 ,1,0.0,80.0
177542,1 ,1,0.0,15.0
177550,1 ,1,0.0,5.4
177551,1 ,1,0.0,5.4
177552,1 ,1,0.0,63.0
177554,1 ,1,0.0,50.0
177555,1 ,1,0.0,50.0
177558,1 ,1,0.0,-45.0
177559,1 ,1,0.0,-45.0
177560,1 ,1,0.0,-45.0
177561,1 ,1,0.0,-45.0
177562,1 ,1,0.0,-45.0
177563,1 ,1,0.0,-45.0
177564,1 ,1,0.0,-45.0
177565,1 ,1,0.0,-45.0
177566,1 ,1,0.0,3.6
177567,1 ,1,0.0,3.6
177568,1 ,1,0.0,45.0
177572,1 ,1,0.0,14.4
177573,1 ,1,0.0,14.4
177574,1 ,1,0.0,-45.0
177575,1 ,1,0.0,-45.0
177576,1 ,1,0.0,150.0
177577,1 ,1,0.0,46.8
177578,1 ,1,0.0,46.8
177579,1 ,1,0.0,-45.0
177580,1 ,1,0.0,150.0
177581,1 ,1,0.0,-45.0
177582,1 ,1,0.0,-45.0
177583,1 ,1,0.0,-45.0
177584,1 ,1,0.0,46.8
177585,1 ,1,0.0,46.8
177586,1 ,1,0.0,46.8
177587,1 ,1,0.0,46.8
177588,1 ,1,0.0,79.2
177589,1 ,1,0.0,79.2
177590,1 ,1,0.0,79.2
177591,1 ,1,0.0,79.2
177592,1 ,1,0.0,-45.0
177593,1 ,1,0.0,79.2019
177594,1 ,1,0.0,-45.0
177595,1 ,1,0.0,-45.0
177596,1 ,1,0.0,-45.0
177597,1 ,1,0.0,79.2019
177598,1 ,1,0.0,-45.0
177599,1 ,1,0.0,-45.0
177600,1 ,1,0.0,-45.0
177601,1 ,1,0.0,-45.0
177602,1 ,1,0.0,-45.0
177603,1 ,1,0.0,-45.0
177604,1 ,1,0.0,-45.0
177605,1 ,1,0.0,-45.0
177607,1 ,1,0.0,79.2
177608,1 ,1,0.0,28.8
177609,1 ,1,0.0,125.0
177610,1 ,1,0.0,-45.0
177611,1 ,1,0.0,-45.0
177612,1 ,1,0.0,125.0
177613,1 ,1,0.0,-45.0
177614,1 ,1,0.0,-45.0
177617,1 ,1,0.0,150.0
177618,1 ,1,0.0,-45.0
177619,1 ,1,0.0,-45.0
177620,1 ,1,0.0,-45.0
177621,1 ,1,0.0,-45.0
177622,1 ,1,0.0,-45.0
177623,1 ,1,0.0,-45.0
177624,1 ,1,0.0,-45.0
177625,1 ,1,0.0,-45.0
177626,1 ,1,0.0,-45.0
177627,1 ,1,0.0,-45.0
177628,1 ,1,0.0,150.0
177629,1 ,1,0.0,-45.0
177630,1 ,1,0.0,-45.0
177631,1 ,1,0.0,-45.0
177632,1 ,1,0.0,-45.0
177633,1 ,1,0.0,7.0
177634,1 ,1,0.0,5.4
177635,1 ,1,0.0,5.4
177636,1 ,1,0.0,-50.0
177637,1 ,1,0.0,-50.0
177638,1 ,1,0.0,-50.0
177639,1 ,1,0.0,-50.0
177640,1 ,1,0.0,200.0
177641,1 ,1,0.0,200.0
177659,1 ,1,0.0,-114.0
177660,1 ,1,0.0,-45.0
177661,1 ,1,0.0,-45.0
177662,1 ,1,0.0,-45.0
177663,1 ,1,0.0,-45.0
177664,1 ,1,0.0,63.0
177665,1 ,1,0.0,-45.0
177666,1 ,1,0.0,-45.0
177667,1 ,1,0.0,-45.0
177668,1 ,1,0.0,-45.0
177671,1 ,1,0.0,-45.0
177672,1 ,1,0.0,-45.0
177673,1 ,1,0.0,-45.0
177674,1 ,1,0.0,-45.0
177675,1 ,1,0.0,7.0
177676,1 ,1,0.0,-15.0
177677,1 ,1,0.0,24.0
177679,1 ,1,0.0,24.0
177680,1 ,1,0.0,45.0
177681,1 ,1,0.0,-25.0
177682,1 ,1,0.0,-15.0
177683,1 ,1,0.0,24.0
177684,1 ,1,0.0,7.2
177685,1 ,1,0.0,24.0
177686,1 ,1,0.0,16.0
177687,1 ,1,0.0,-35.0
177688,1 ,1,0.0,20.0
177689,1 ,1,0.0,6.0
177690,1 ,1,0.0,24.0
177691,1 ,1,0.0,16.33
177692,1 ,1,0.0,20.016
177693,1 ,1,0.0,48.0
177694,1 ,1,0.0,24.0
177695,1 ,1,0.0,48.0
177696,1 ,1,0.0,-100.0
177697,1 ,1,0.0,24.0
177698,1 ,1,0.0,24.0
177699,1 ,1,0.0,24.0
177700,1 ,1,0.0,-45.0
177701,1 ,1,0.0,-35.0
177702,1 ,1,0.0,-35.0
177703,1 ,1,0.0,12.0
177704,1 ,1,0.0,-100.0
177705,1 ,1,0.0,-48.0
177706,1 ,1,0.0,24.0
177707,1 ,1,0.0,-35.0
177708,1 ,1,0.0,24.0
177709,1 ,1,0.0,9.4
177710,1 ,1,0.0,-30.0
177711,1 ,1,0.0,-15.0
177712,1 ,1,0.0,-48.0
177713,1 ,1,0.0,20.0
177714,1 ,1,0.0,20.0
177715,1 ,1,0.0,24.0
177716,1 ,1,0.0,-55.0
177717,1 ,1,0.0,48.0
177718,1 ,1,0.0,48.0
177719,1 ,1,0.0,48.0
177720,1 ,1,0.0,48.0
177721,1 ,1,0.0,48.0
177722,1 ,1,0.0,24.0
177723,1 ,1,0.0,-35.0
177724,1 ,1,0.0,24.0
177725,1 ,1,0.0,32.5
177726,1 ,1,0.0,-48.0
177727,1 ,1,0.0,24.0
177728,1 ,1,0.0,13.0
177729,1 ,1,0.0,24.0
177730,1 ,1,0.0,24.0
177731,1 ,1,0.0,3.0
177732,1 ,1,0.0,-8.0
177733,1 ,1,0.0,12.0
177734,1 ,1,0.0,-100.0
177735,1 ,1,0.0,24.0
177736,1 ,1,0.0,6.0
177737,1 ,1,0.0,24.0
177738,1 ,1,0.0,-45.0
177739,1 ,1,0.0,75.0
177740,1 ,1,0.0,6.0
177741,1 ,1,0.0,75.0
177742,1 ,1,0.0,-35.0
177743,1 ,1,0.0,-48.0
177744,1 ,1,0.0,-35.0
177745,1 ,1,0.0,-35.0
177746,1 ,1,0.0,-35.0
177747,1 ,1,0.0,-35.0
177748,1 ,1,0.0,9.6
177749,1 ,1,0.0,24.0
177750,1 ,1,0.0,-50.0
177751,1 ,1,0.0,-50.0
177752,1 ,1,0.0,24.0
177753,1 ,1,0.0,20.0
177754,1 ,1,0.0,-25.0
177755,1 ,1,0.0,24.0
177756,1 ,1,0.0,24.0
177757,1 ,1,0.0,48.0
177758,1 ,1,0.0,48.0
177759,1 ,1,0.0,24.0
177760,1 ,1,0.0,24.0
177761,1 ,1,0.0,24.0
177762,1 ,1,0.0,9.0
177763,1 ,1,0.0,9.0
177764,1 ,1,0.0,24.0
177765,1 ,1,0.0,-90.7029
177766,1 ,1,0.0,-90.7029
177767,1 ,1,0.0,-48.0
177768,1 ,1,0.0,24.0
177769,1 ,1,0.0,3.6
177770,1 ,1,0.0,9.6
177771,1 ,1,0.0,9.6
177772,1 ,1,0.0,24.0
177773,1 ,1,0.0,12.0
177774,1 ,1,0.0,9.6
177775,1 ,1,0.0,5.6
177776,1 ,1,0.0,6.0
177777,1 ,1,0.0,8.0
177778,1 ,1,0.0,15.0
177779,1 ,1,0.0,-45.0
177780,1 ,1,0.0,50.4
177781,1 ,1,0.0,50.4
177782,1 ,1,0.0,8.4
177783,1 ,1,0.0,15.0
177784,1 ,1,0.0,15.0
177785,1 ,1,0.0,15.0
177786,1 ,1,0.0,-45.0
177787,1 ,1,0.0,-45.0
177788,1 ,1,0.0,-45.0
177789,1 ,1,0.0,-45.0
177790,1 ,1,0.0,-45.0
177791,1 ,1,0.0,20.0
177792,1 ,1,0.0,-45.0
177793,1 ,1,0.0,-34.0
177794,1 ,1,0.0,46.8
177795,1 ,1,0.0,46.8
177796,1 ,1,0.0,28.8
177797,1 ,1,0.0,46.8
177798,1 ,1,0.0,28.8
177799,1 ,1,0.0,28.8
177800,1 ,1,0.0,12.5
177801,1 ,1,0.0,12.5
177802,1 ,1,0.0,-15.0
177803,1 ,1,0.0,74.9963
177804,1 ,1,0.0,74.9963
177805,1 ,1,0.0,20.0
177806,1 ,1,0.0,36.0
177807,1 ,1,0.0,12.0
177808,1 ,1,0.0,-48.0
177812,1 ,1,0.0,-136.0
177813,1 ,1,0.0,30.0
177814,1 ,1,0.0,60.0
177815,1 ,1,0.0,24.0
177816,1 ,1,0.0,24.0
177817,1 ,1,0.0,40.0
177818,1 ,1,0.0,-100.0
177819,1 ,1,0.0,-100.0
177820,1 ,1,0.0,-100.0
177821,1 ,1,0.0,-100.0
177822,1 ,1,0.0,39.9998
177823,1 ,1,0.0,39.9998
177824,1 ,1,0.0,39.9998
177825,1 ,1,0.0,100.0048
177827,1 ,1,0.0,30.5999
177828,1 ,1,0.0,24.0
177871,1 ,1,0.0,79.2
177872,1 ,1,0.0,28.8
177873,1 ,1,0.0,125.0
177874,1 ,1,0.0,125.0
177875,1 ,1,0.0,-45.0
177876,1 ,1,0.0,-45.0
177878,1 ,1,0.0,79.2
177879,1 ,1,0.0,-45.0
177880,1 ,1,0.0,-45.0
177881,1 ,1,0.0,-45.0
177882,1 ,1,0.0,-45.0
177884,1 ,1,0.0,-10.0
177886,1 ,1,0.0,8.0
177887,1 ,1,0.0,8.0
177891,1 ,1,0.0,7.2
177892,1 ,1,0.0,7.2
177893,1 ,1,0.0,7.2
177894,1 ,1,0.0,7.2
177895,1 ,1,0.0,8.0
177896,1 ,1,0.0,8.0
177897,1 ,1,0.0,8.0
177898,1 ,1,0.0,4.0
177899,1 ,1,0.0,4.0
177900,1 ,1,0.0,18.0
177901,1 ,1,0.0,79.2
177902,1 ,1,0.0,-75.0
177903,1 ,1,0.0,-44.9991
177904,1 ,1,0.0,-45.0
177905,1 ,1,0.0,-45.0
177906,1 ,1,0.0,-15.0
177907,1 ,1,0.0,-15.0
177908,1 ,1,0.0,7.0
177909,1 ,1,0.0,7.0
177910,1 ,1,0.0,7.0
177911,1 ,1,0.0,7.0
177912,1 ,1,0.0,79.2
177913,1 ,1,0.0,45.0
177914,1 ,1,0.0,-45.0
177915,1 ,1,0.0,-45.0
177916,1 ,1,0.0,66.0
177917,1 ,1,0.0,76.5
177918,1 ,1,0.0,-45.0
177919,1 ,1,0.0,79.2
177921,1 ,1,0.0,-45.0
177922,1 ,1,0.0,-45.0
177923,1 ,1,0.0,-136.05
177924,1 ,1,0.0,-45.0
177925,1 ,1,0.0,46.8
177926,1 ,1,0.0,18.0
177927,1 ,1,0.0,18.0
177928,1 ,1,0.0,12.0
177929,1 ,1,0.0,12.0
177930,1 ,1,0.0,18.0
177931,1 ,1,0.0,18.0
177932,1 ,1,0.0,12.0
177933,1 ,1,0.0,12.0
177934,1 ,1,0.0,-45.0
177935,1 ,1,0.0,-45.0
177936,1 ,1,0.0,-45.0
177937,1 ,1,0.0,-45.0
177938,1 ,1,0.0,-113.38
177939,1 ,1,0.0,-45.0
177940,1 ,1,0.0,-45.0
177941,1 ,1,0.0,-45.0
177942,1 ,1,0.0,-45.0
177943,1 ,1,0.0,-90.7
177944,1 ,1,0.0,79.2
177946,1 ,1,0.0,1.8
177947,1 ,1,0.0,12.6
177948,1 ,1,0.0,79.2
177949,1 ,1,0.0,14.4
177950,1 ,1,0.0,14.4
177954,1 ,1,0.0,79.2
177955,1 ,1,0.0,46.8
177956,1 ,1,0.0,79.2
177957,1 ,1,0.0,79.2
177958,1 ,1,0.0,79.2
177959,1 ,1,0.0,79.2
177960,1 ,1,0.0,79.2
177961,1 ,1,0.0,10.8
177963,1 ,1,0.0,-45.0
177964,1 ,1,0.0,-90.7
177965,1 ,1,0.0,-45.0
177966,1 ,1,0.0,-90.7
177967,1 ,1,0.0,-45.0
177968,1 ,1,0.0,-45.0
177969,1 ,1,0.0,-45.0
177970,1 ,1,0.0,-45.0
177971,1 ,1,0.0,-45.0
177972,1 ,1,0.0,0.1013
177973,1 ,1,0.0,0.1013
177974,1 ,1,0.0,0.1013
177975,1 ,1,0.0,0.1013
177976,1 ,1,0.0,0.1013
177977,1 ,1,0.0,79.2
177978,1 ,1,0.0,79.2
177979,1 ,1,0.0,45.0
177980,1 ,1,0.0,45.0
177981,1 ,1,0.0,-45.0
177982,1 ,1,0.0,-45.0
177983,1 ,1,0.0,-44.9991
177984,1 ,1,0.0,-45.0
177986,1 ,1,0.0,79.0
177987,1 ,1,0.0,79.0
177988,1 ,1,0.0,-45.0
177990,1 ,1,0.0,-45.0
177991,1 ,1,0.0,79.0
177992,1 ,1,0.0,-45.0
177993,1 ,1,0.0,-45.0
177994,1 ,1,0.0,-45.0
177996,1 ,1,0.0,-45.0
177997,1 ,1,0.0,-45.0
177998,1 ,1,0.0,-45.0
178000,1 ,1,0.0,150.0
178001,1 ,1,0.0,150.0
178002,1 ,1,0.0,62.5
178003,1 ,1,0.0,62.5
178004,1 ,1,0.0,62.5
178007,1 ,1,0.0,62.5
178008,1 ,1,0.0,-90.7
178009,1 ,1,0.0,16.2
178010,1 ,1,0.0,14.4
178011,1 ,1,0.0,16.2
178013,1 ,1,0.0,79.2
178017,1 ,1,0.0,-50.0
178018,1 ,1,0.0,50.0
178019,1 ,1,0.0,50.0
178024,1 ,1,0.0,79.2
178025,1 ,1,0.0,2.6
178026,1 ,1,0.0,2.6
178028,1 ,1,0.0,79.2
178038,1 ,1,0.0,-45.0
178039,1 ,1,0.0,-45.0
178040,1 ,1,0.0,-45.0
178041,1 ,1,0.0,79.2
178042,1 ,1,0.0,79.2
178043,1 ,1,0.0,79.2
178044,1 ,1,0.0,79.2
178047,1 ,1,0.0,-47.7
178048,1 ,1,0.0,-163.27
178049,1 ,1,0.0,-47.7
178050,1 ,1,0.0,-47.7
178051,1 ,1,0.0,-47.7
178052,1 ,1,0.0,23.4
178053,1 ,1,0.0,-45.0
178054,1 ,1,0.0,-45.0
178055,1 ,1,0.0,-45.0
178056,1 ,1,0.0,-45.0
178057,1 ,1,0.0,-45.0
178058,1 ,1,0.0,-45.0
178061,1 ,1,0.0,75.0
178063,1 ,1,0.0,79.2
178065,1 ,1,0.0,-45.0
178066,1 ,1,0.0,-45.0
178067,1 ,1,0.0,-45.0
178068,1 ,1,0.0,-45.0
178069,1 ,1,0.0,14.4
178071,1 ,1,0.0,79.2
178077,1 ,1,0.0,62.5
178078,1 ,1,0.0,-47.7
178080,1 ,1,0.0,-47.7
178081,1 ,1,0.0,-47.7
178082,1 ,1,0.0,-47.7
178093,1 ,1,0.0,62.5
178094,1 ,1,0.0,-45.0
178095,1 ,1,0.0,-45.0
178096,1 ,1,0.0,-45.0
178097,1 ,1,0.0,-47.7
178098,1 ,1,0.0,-47.7
178099,1 ,1,0.0,-47.7
178100,1 ,1,0.0,-45.0
178101,1 ,1,0.0,-47.7
178102,1 ,1,0.0,-50.0
178103,1 ,1,0.0,-50.0
178104,1 ,1,0.0,2.6
178105,1 ,1,0.0,2.6
178106,1 ,1,0.0,6.5
178107,1 ,1,0.0,6.5
178111,1 ,1,0.0,25.0
178112,1 ,1,0.0,2.6
178113,1 ,1,0.0,2.6
178114,1 ,1,0.0,28.0
178115,1 ,1,0.0,2.6
178116,1 ,1,0.0,2.6
178117,1 ,1,0.0,2.6
178118,1 ,1,0.0,2.6
178119,1 ,1,0.0,-45.0
178120,1 ,1,0.0,-45.0
178121,1 ,1,0.0,-45.0
178122,1 ,1,0.0,-45.0
178123,1 ,1,0.0,25.0
178124,1 ,1,0.0,25.0
178125,1 ,1,0.0,-45.0
178126,1 ,1,0.0,-45.0
178127,1 ,1,0.0,-34.0
178128,1 ,1,0.0,-34.0
178129,1 ,1,0.0,-75.0
178130,1 ,1,0.0,-157.0
178131,1 ,1,0.0,-157.0
178132,1 ,1,0.0,28.8
178133,1 ,1,0.0,46.8
178134,1 ,1,0.0,75.0
178135,1 ,1,0.0,75.0
178136,1 ,1,0.0,75.0
178137,1 ,1,0.0,-47.7
178138,1 ,1,0.0,-47.7
178139,1 ,1,0.0,-47.7
178140,1 ,1,0.0,-47.7
178141,1 ,1,0.0,-47.7
178142,1 ,1,0.0,-150.0
178143,1 ,1,0.0,-150.0
178144,1 ,1,0.0,-100.0
178145,1 ,1,0.0,-150.0
178146,1 ,1,0.0,-90.7025
178148,1 ,1,0.0,-44.9991
178149,1 ,1,0.0,-44.9991
178150,1 ,1,0.0,-44.9991
178151,1 ,1,0.0,-44.9991
178152,1 ,1,0.0,-44.9991
178153,1 ,1,0.0,-44.9991
178154,1 ,1,0.0,-44.9991
178155,1 ,1,0.0,-44.9991
178156,1 ,1,0.0,-44.9991
178157,1 ,1,0.0,-44.9991
178158,1 ,1,0.0,-44.9991
178159,1 ,1,0.0,-44.9991
178160,1 ,1,0.0,-44.9991
178161,1 ,1,0.0,-44.9991
178162,1 ,1,0.0,-44.9991
178163,1 ,1,0.0,-44.9991
178164,1 ,1,0.0,-44.9991
178165,1 ,1,0.0,-44.9991
178166,1 ,1,0.0,17.9966
178167,1 ,1,0.0,17.9966
178168,1 ,1,0.0,-68.03
178169,1 ,1,0.0,5.0
178170,1 ,1,0.0,5.0
178171,1 ,1,0.0,32.9699
178172,1 ,1,0.0,11.0003
178173,1 ,1,0.0,8.5799
178174,1 ,1,0.0,2.6
178175,1 ,1,0.0,2.6
178176,1 ,1,0.0,3.5
178177,1 ,1,0.0,3.5
178178,1 ,1,0.0,3.5
178179,1 ,1,0.0,3.5
178183,1 ,1,0.0,9.5
178184,1 ,1,0.0,0.1
178185,1 ,1,0.0,0.1
178186,1 ,1,0.0,9.5
178187,1 ,1,0.0,35.0
178188,1 ,1,0.0,35.0
178195,1 ,1,0.0,10.0
178196,1 ,1,0.0,10.0
178199,1 ,1,0.0,25.0
178200,1 ,1,0.0,25.0
178201,1 ,1,0.0,3.0
178202,1 ,1,0.0,3.0
178208,1 ,1,0.0,-47.7
178209,1 ,1,0.0,-47.7
178210,1 ,1,0.0,75.0
178211,1 ,1,0.0,-47.7
178212,1 ,1,0.0,-90.7
178213,1 ,1,0.0,75.0
178214,1 ,1,0.0,75.0
178215,1 ,1,0.0,-47.7
178218,1 ,1,0.0,75.0
178219,1 ,1,0.0,75.0
178220,1 ,1,0.0,-50.0
178221,1 ,1,0.0,-50.0
178222,1 ,1,0.0,6.0
178223,1 ,1,0.0,6.0
178224,1 ,1,0.0,10.0
178225,1 ,1,0.0,10.0
178229,1 ,1,0.0,75.0
178230,1 ,1,0.0,-47.7
178231,1 ,1,0.0,-47.7
178232,1 ,1,0.0,75.0
178233,1 ,1,0.0,75.0
178234,1 ,1,0.0,-47.7
178235,1 ,1,0.0,-47.7
178236,1 ,1,0.0,50.0
178237,1 ,1,0.0,50.0
178238,1 ,1,0.0,50.0
178239,1 ,1,0.0,50.0
178240,1 ,1,0.0,50.0
178241,1 ,1,0.0,-88.0
178242,1 ,1,0.0,-75.0
178244,1 ,1,0.0,50.0
178245,1 ,1,0.0,50.0
178246,1 ,1,0.0,66.0
178247,1 ,1,0.0,66.0
178253,1 ,1,0.0,25.0
178254,1 ,1,0.0,25.0
178255,1 ,1,0.0,25.0
178256,1 ,1,0.0,25.0
178259,1 ,1,0.0,83.5
178262,1 ,1,0.0,83.5
178264,1 ,1,0.0,-163.0
178265,1 ,1,0.0,-47.7
178266,1 ,1,0.0,-48.0
178267,1 ,1,0.0,-47.7
178268,1 ,1,0.0,-48.0
178269,1 ,1,0.0,-47.7
178270,1 ,1,0.0,-163.0
178271,1 ,1,0.0,-47.7
178272,1 ,1,0.0,-48.0
178273,1 ,1,0.0,-48.0
178274,1 ,1,0.0,4.8
178275,1 ,1,0.0,4.8
178276,1 ,1,0.0,4.8
178277,1 ,1,0.0,4.8
178278,1 ,1,0.0,4.8
178279,1 ,1,0.0,4.8
178280,1 ,1,0.0,4.8
178281,1 ,1,0.0,4.8
178282,1 ,1,0.0,4.8
178283,1 ,1,0.0,4.8
178284,1 ,1,0.0,4.8
178285,1 ,1,0.0,4.8
178287,1 ,1,0.0,-45.0
178288,1 ,1,0.0,-45.0
178289,1 ,1,0.0,-45.0
178290,1 ,1,0.0,-158.7
178315,1 ,1,0.0,-10.0
178317,1 ,1,0.0,-10.0
178318,1 ,1,0.0,-120.0
178319,1 ,1,0.0,-30.0
178350,1 ,1,0.0,-113.4
178351,1 ,1,0.0,-113.0
178352,1 ,1,0.0,-113.4
178356,1 ,1,0.0,-40.0
178361,1 ,1,0.0,-40.0
178369,1 ,1,0.0,-158.7
178370,1 ,1,0.0,20.0
178379,1 ,1,0.0,-40.0
178380,1 ,1,0.0,-40.0
178386,1 ,1,0.0,-113.4
178387,1 ,1,0.0,-113.4
178388,1 ,1,0.0,52.8
178389,1 ,1,0.0,-99.981
178400,1 ,1,0.0,-100.0
178401,1 ,1,0.0,-100.0
178402,1 ,1,0.0,-100.0
178403,1 ,1,0.0,-75.0
178404,1 ,1,0.0,-75.0
178406,1 ,1,0.0,-85.169
178407,1 ,1,0.0,-85.169
178408,1 ,1,0.0,-85.169
